title,created_at,breadcrumb,link,metadata
Customizing Card Information Fields,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Handling> Customizing Card Information Fields,/reader/tncg_gxjJ2AX~9semXfgLA/YOwrHDFSy81pscW5JBD1PQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Deleting a Card,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Handling> Deleting a Card,/reader/tncg_gxjJ2AX~9semXfgLA/ZgxoNdtUOhSVN_obIcSVqg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Finding a Card,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Handling> Finding a Card,/reader/tncg_gxjJ2AX~9semXfgLA/GHW4A~JJ5puCug_uTWePxA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Editing a Card,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Handling> Editing a Card,/reader/tncg_gxjJ2AX~9semXfgLA/_FVCVrMOK~wGfwqbKKqYWQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Viewing Cards Assigned the Same PIN,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cards Definition> Viewing and Verifying PINs> Viewing Cards Assigned the Same PIN,/reader/tncg_gxjJ2AX~9semXfgLA/I9fNSvZAYrdph5A1MirYGg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Viewing and Verifying PINs,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cards Definition> Viewing and Verifying PINs,/reader/tncg_gxjJ2AX~9semXfgLA/46jpDfcC04a_s7oeEWGUVQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Issuing Cards Using the “Batch Load” Feature,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cards Definition> Issuing Cards Using the “Batch Load” Feature,/reader/tncg_gxjJ2AX~9semXfgLA/zUiR1jMnLjT7Q8Um9T0t2Q,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Creating New Cards Using the “Save As” Feature,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cards Definition> Creating New Cards Using the “Save As” Feature,/reader/tncg_gxjJ2AX~9semXfgLA/xmGO89Pzv3d8WleI3FQwnw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Quick Access to Door List per Card,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cards Definition> Quick Access to Door List per Card,/reader/tncg_gxjJ2AX~9semXfgLA/vDGW0v8rpIbfMBhM6Glzvg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Issuing a New Card in Enhanced User Management Environment,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cards Definition> Issuing a New Card in Enhanced User Management Environment,/reader/tncg_gxjJ2AX~9semXfgLA/vtQSA_7COofrTPwzT3LjNA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Issuing a New Card,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cards Definition> Issuing a New Card,/reader/tncg_gxjJ2AX~9semXfgLA/DfppdW4mQ8MVR3flHsDpnA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Cards Definition,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cards Definition,/reader/tncg_gxjJ2AX~9semXfgLA/3gleq6jutFTcf__c5UTs~g,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Previewing and Printing Badges,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Printing Badges> Previewing and Printing Badges,/reader/tncg_gxjJ2AX~9semXfgLA/iT6YUirhuuD~1Vtue36m2w,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Selecting a Badge Printer,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Printing Badges> Selecting a Badge Printer,/reader/tncg_gxjJ2AX~9semXfgLA/3n8wqhp46N0bxH_mjXg6rA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Printing Badges,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Printing Badges,/reader/tncg_gxjJ2AX~9semXfgLA/fMMvpYgCIsdq~R85cfFs2Q,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Editing a Picture/Signature,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Working with Photos and Signatures> Editing a Picture/Signature,/reader/tncg_gxjJ2AX~9semXfgLA/q94AYlZ~~oFPdiwZrbr9ww,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Extracting Part of an Image,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Working with Photos and Signatures> Extracting Part of an Image,/reader/tncg_gxjJ2AX~9semXfgLA/0jJyWwSu~jR1Lhod7dMEqg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Working with Photos and Signatures,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Working with Photos and Signatures,/reader/tncg_gxjJ2AX~9semXfgLA/KvX265gcSiATOMYN~1LT4w,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Adding a Signature from a Signature Capture Device,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Adding a Signature from a Signature Capture Device,/reader/tncg_gxjJ2AX~9semXfgLA/W7NzfASBVIpacRRKec_t2Q,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Importing a signature from a file,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Importing a signature from a file,/reader/tncg_gxjJ2AX~9semXfgLA/xqcFNUZI~1WKDfR0TFuSsg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Assigning a Picture Using a Video Camera,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Assigning a Picture Using a Video Camera,/reader/tncg_gxjJ2AX~9semXfgLA/usTFZWhPxTY8wbE37pMikw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Assigning a Picture from a File,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Assigning a Picture from a File,/reader/tncg_gxjJ2AX~9semXfgLA/iohlLjmK5kAQfFG8muaARA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Assigning Pictures and Signatures,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Assigning Pictures and Signatures,/reader/tncg_gxjJ2AX~9semXfgLA/a_PKrgQqTJBxWow9bsdRKQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Limiting Card Usage,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Limiting Card Usage,/reader/tncg_gxjJ2AX~9semXfgLA/Ps0lT7cKrQg3ZmC0~C6ZWA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Adding Comments to a Card,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Adding Comments to a Card,/reader/tncg_gxjJ2AX~9semXfgLA/Y3lwEXNgnPbf6mhVircfLQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Card Options Definition,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Card Options Definition,/reader/tncg_gxjJ2AX~9semXfgLA/vkxj7cYrmuS4iFxbVZhPwQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Assigning an Access Level to a Cardholder,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation> Assigning an Access Level to a Cardholder,/reader/tncg_gxjJ2AX~9semXfgLA/RWTgPopcpKmgTITWLXfZwg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Cardholder Access Levels Assignation,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Cardholder Access Levels Assignation,/reader/tncg_gxjJ2AX~9semXfgLA/K_qPRyUMUVjjxZCNt7SbHw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Creating a New Card Type,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Type Definition> Creating a New Card Type,/reader/tncg_gxjJ2AX~9semXfgLA/9NBCQyxv~mW8Zi~Wxedo4g,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Card Type Definition,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Type Definition,/reader/tncg_gxjJ2AX~9semXfgLA/ZSJLYweXBko2fwWBqYNPsQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Card Printing,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Printing,/reader/tncg_gxjJ2AX~9semXfgLA/yQjcQCT7QK44vQk3lvxl4g,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Card Options Definition,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Options Definition,/reader/tncg_gxjJ2AX~9semXfgLA/_va4Hkp5bD9BX99O43~wPA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Card Access Groups Definition,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Card Access Groups Definition,/reader/tncg_gxjJ2AX~9semXfgLA/078zkGE05q_t48E6A0FM7g,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Performing Operations on a Group of Cards,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Batch Operations on Cards> Performing Operations on a Group of Cards,/reader/tncg_gxjJ2AX~9semXfgLA/K_nNjZNe8fIIylr1DQ4XMw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Batch Operations on Cards,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Batch Operations on Cards,/reader/tncg_gxjJ2AX~9semXfgLA/i1QqbabVOTSUaTgHNRUmSw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Place a Rectangle,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Place a Rectangle,/reader/tncg_gxjJ2AX~9semXfgLA/lBzY_BKbNb3daBhRsh2vXw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Place Other Design Objects,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Place Other Design Objects,/reader/tncg_gxjJ2AX~9semXfgLA/OdpV7tElfCok0227ikkyag,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Add an Image,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Add an Image,/reader/tncg_gxjJ2AX~9semXfgLA/I4KJE68kRdAfFDqWGobxQA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Add the Current Date,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Add the Current Date,/reader/tncg_gxjJ2AX~9semXfgLA/FdY3klHQ8hI16bkYXjtIFw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Set Up Bar code Properties,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Set Up Bar code Properties,/reader/tncg_gxjJ2AX~9semXfgLA/x_TKd~uaEEPhrbhUkR~Ycw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Add Bar Codes,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Add Bar Codes,/reader/tncg_gxjJ2AX~9semXfgLA/pAZTMv6px4L~8g5v5MOW7w,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Add Static Text Objects,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Add Static Text Objects,/reader/tncg_gxjJ2AX~9semXfgLA/548d7wwbJNuOr0frnCxbCA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Modify Picture Properties,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Modify Picture Properties,/reader/tncg_gxjJ2AX~9semXfgLA/gJ1H9HXAeScxcvvRrRawoA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Modify Card Fields Properties,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Modify Card Fields Properties,/reader/tncg_gxjJ2AX~9semXfgLA/AAas~Rv9CYuRLzfyqqxsQQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Align Objects in the Template Layout,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Align Objects in the Template Layout,/reader/tncg_gxjJ2AX~9semXfgLA/I_tMsoyHPY7WCDCbDY5bYw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Incorporate Card Information Fields,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Incorporate Card Information Fields,/reader/tncg_gxjJ2AX~9semXfgLA/Khifgi5c9k3WaV69a7crRA,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Add Objects to a Badge Layout,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Add Objects to a Badge Layout,/reader/tncg_gxjJ2AX~9semXfgLA/cfMuw9uFbSaCvzQS2ISgEw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Modify the Background colour,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Modify the Background colour,/reader/tncg_gxjJ2AX~9semXfgLA/IV9GDUPxS6i~8lfRoPa2tQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Modify the Number of Card Sides,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Modify the Number of Card Sides,/reader/tncg_gxjJ2AX~9semXfgLA/O5QfAMSGBcpUAAUXwNrx0g,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Edit a Badge Layout,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Edit a Badge Layout,/reader/tncg_gxjJ2AX~9semXfgLA/eYEjT51ENMp~hmM~ndLtqg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
To Specify Properties for a Badge Layout,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template> To Specify Properties for a Badge Layout,/reader/tncg_gxjJ2AX~9semXfgLA/3wzYqxos9l7Wr4o9LAZXqg,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Creating a Badge Template,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing> Creating a Badge Template,/reader/tncg_gxjJ2AX~9semXfgLA/xqM~7skXV7GvBXBXUO~EaQ,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Badges Designing,2018-06-29,EntraPass Corporate Edition Administration Guide> Users> Badges Designing,/reader/tncg_gxjJ2AX~9semXfgLA/vDqTbvytttzmBXZvFuUBqw,"Brand: Kantech,Category: Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
